Product ID;Image URLs (x,y,z...);Name *;Kategoria;index #;Price tax included;discount percent;discount from; discount to;tax rule;Quantity;Active (0/1);description;tax rule
127;https://sbmstore.pl//environment/cache/images/380_380_productGfx_457/800x800_product_media_46001-47000_Towar_44967_115781.jpg;Quebonafide - Egzotyka (wersja standard 1 CD); Muzyka, Pozostałe;demo_127;44,99 zł;0;20.12.2022;20.01.2023;1;436;"ALBUM W WERSJI STANDARD
Wydanie: digipack z książeczką z tekstami.
„Egzotyka” to drugi, po pokrytej platyną „Ezoteryce”, album studyjny Quebonafide.
„Egzotykę” wyróżnia niewątpliwie koncepcja. Krążek powstał podczas podróży po świecie, a każdy z 14 utworów inspirowany jest innym miejscem na Ziemi.
Pomimo jasnego motywu przewodniego, tracklista „Egzotyki” jest bardzo różnorodna: od emocjonalnych i osobistych kawałków, po świeże i nowoczesne bangery. 
W swoich utworach, Quebonafide porusza tematy związane nie tylko z kulturą i atmosferą odwiedzanych miejsc, ale również problemami społecznymi. Obecność międzynarodowych gości dodaje płycie autentyczności i wyjątkowego klimatu.
Tracklista:1. Oh my Buddha feat. Dj Flip2. Quebahombre3. Szejk4. Bollywood feat. Czesław Mozil5. Luis Nazario De Lima feat. Dj Ike6. Madagaskar7. Changa feat. Ifani8. C’est la Vie9. Zorza10. Między słowami feat. Young Lungs11. Arabska noc feat. Solar, Wac Toja12. To nie jest hip hop feat. KRS One13. Bumerang14. Odyseusz feat. Dj Flip";1;1
128;https://sbmstore.pl//environment/cache/images/380_380_productGfx_5326/800x800_product_media_58001-59000_Towar_56955_181459.jpg;Quebonafide - Romantic Psycho (wersja EU); Muzyka, Pozostałe;demo_128;44,99 zł;0;20.12.2022;20.01.2023;1;179;"ROMANTIC PSYCHO 2020 WERSJA EU
Track lista:
1. ROMANTICPSYCHO2. JESIEŃ3. PRZYTOBIE4. SZUBIENICAPESTYCYDYBROŃ5. TĘSKNIĘZASTARYMKANYE6. ASPARTAM7. COJESTMAŁPY8. RUMPELSTILSKIN9. GAZPROM10. ŚWIATTOMÓJPLACZABAW11. AJETLAGTOMÓJNOWYDRAG12. TOKYO202013. NIEPŁACZĘPONOTREDAME14. ŁAJZA15. BUBBLETEA16. TOWSZYSTKOBYŁODLACIEBIE";1;1
129;https://sbmstore.pl//environment/cache/images/380_380_productGfx_116/Foto-4-550x650.png;Quebonafide i QueQuality – Hip-Hop 2.0; Muzyka, Pozostałe;demo_129;36,99 zł;0;20.12.2022;20.01.2023;1;609;"„Hip-Hop 2.0” to wspólny album artystów zrzeszonych wokół labelu
QueQuality i osoby Quebonafide. To kilkanaście utworów prezentujących
umiejętności i styl nowej fali młodych raperów, którzy z dnia na dzień co raz
bardziej przebijają się do świadomości słuchaczy. 
„Młoda fala raperów coraz odważniej radzi sobie na scenie. Mając
swobodny dostęp do nowych technologii, mogą tworzyć i nagrywać praktycznie bez
ograniczeń, inspirując się muzyką z całego świata. To ta różnica dzieląca ich
od o 20-lat starszych kolegów, którzy mieli znacznie trudniejszy start. Tytuł
„Hip-Hop 2.0” nawiązuje właśnie do tej sytuacji.” – usłyszeliśmy w QueQuality.
Połowa płyty to utwory zarejestrowane przez Quebonafide, do
których ciechanowski wykonawca zaprosił w gościnnej roli młodych MC. Druga
część składanki to solowe nagrania artystów współpracujących z QueQuality. Na
płycie znajdziemy takie ksywki jak Deys, Emes Milligan, Guzior, Kartky,
Igrekzet, Szesnasty, Wac Toja, PlanBe, NieznanyKlarenz oraz inni.
Okładka została zaprojektowana przez Grzegorza „Forina”
Piwnickiego. 
Tracklista:
01. Quebonafide - QueQuality (prod. Got
Barss, cuty DJ Flip) 
02. Guzior - Ōmori Ōmori (prod.
SecretRank) 
03. Deys – Cera (prod. Apriljoke) 
04. Quebonafide – All Black (prod. Young
Veteran$) 
05. Igrekzet – O2 (prod. NoTime) 
06. Nieznanyklarenz – Prawie znany (prod. SiwySiwek) 
07. Quebonafide ft. Wac Toja – Asceta (prod. Young
Veteran$) 
08. PlanBe – Na dłoni (prod. GeezyBeatz) 
09. Szesnasty ft. Fiłoń – Szczypta (prod. Morte) 
10. Wac Toja – Klik Klik Bang (prod. TRFN) 
11. Quebonafide ft. Krzy Krzystof – Wesoła Ekipa (prod.
SoDrumatic, cuty DJ Flip) 
12. Kartky x Emes Milligan – Naprawdę (prod. Airflake) 
13. Kaz Bałagane x 2sty – Jeden strzał (prod. GeezyBeatz, cuty DJ Flip) 
14. EMAS ft. Kobik –
Nie mogę tego spierdolić (prod. EljotSounds) 
15. Filipek – Persona Non Grata (prod. Teken) 
16. Quebonafide ft. Solar, Ania Iwanek – Święty spokój
(SoDrumatic Remix) ";1;1
130;https://sbmstore.pl//environment/cache/images/380_380_productGfx_5156/596x600_product_media_40001-41000_Towar_39664_85352.jpg;Rasmentalism - 1985; Muzyka, Pozostałe;demo_130;34,99 zł;0;20.12.2022;20.01.2023;1;723;"""Mam 30 lat, dwie ręce, dwa jaja, jedną głowę i przestałem udawać dziecko. Razem z Kamilem zrobiliśmy płytę dla mentalnie dorosłych, bez względu na to w jakim są wieku. To nasz najbardziej świadomy album. Historie tutaj opowiedziane są albo oddaniem 1:1 sytuacji w których się znalazłem, albo relacją z miejsca gdzie dorastałem albo zainspirowane są życiem bliskich mi osób. Wszystkie numery powstały od podstaw na naszych wspólnych sesjach w studio. Nie było ""wysyłania bitów"". Od początku nagrań nie mieliśmy w głowie żadnej daty premiery, żadnego deadlinu od wydawcy, żadnej presji oczekiwań. Po prostu ją nagraliśmy. Gości nie jest dużo, ale tylko oni mogli dotrzymać tempa, o które nam chodziło. Mamy nadzieję, że ludzie słuchając tego albumu będą czuli się tak, jakby poszli do kina na ""Listy do M"", a naprawdę obejrzeli ""Szósty zmysł"". 1985 to nasz rocznik.
Track lista:
01. Zima (feat. Otsochodzi)02. Przezroczysta krew03. Co mi zrobisz?04. Czarne koty05. Nowa miłość06. Ale zdejmij buty (feat. Ten Typ Mes)07. 198508. Wszyscy kłamią09. Jak z nut10. Drugie życie przed snem11. Na pół12. Jeszcze jeden kieliszek13. K. (feat. Pan Tubas)14. Przerwa";1;1
131;https://sbmstore.pl//environment/cache/images/380_380_productGfx_5150/750x750_product_media_48001-49000_Towar_47646_132915.jpg;Rasmentalism - Tango; Muzyka, Pozostałe;demo_131;39,99 zł;0;20.12.2022;20.01.2023;1;264;"“Tango"" to miejska historia miłosna. Oparta na przeżyciach własnych i cudzych. Zamknięta w 11 częściach, otwarta na dowolne interpretacje. Dla nas to świadoma zabawa formą i radość z muzyki, mamy nadzieję, że dla was także. Tańczmy, można mylić kroki.Płyta w wersji standard
Track lista:
01. Niebo02. Tranquilo03. Fast food04. Tango05. Stanie w kolejce06. Palma07. Kilka dni08. Serio09. Tryb samolot feat. Vito (Bitamina)10. Duch11. Indygo";1;1
132;https://sbmstore.pl//environment/cache/images/380_380_productGfx_5154/800x800_product_media_32001-33000_Towar_32185_50322.jpg;Rasmentalism - Wyszli coś zjeść; Muzyka, Pozostałe;demo_132;34,99 zł;0;20.12.2022;20.01.2023;1;12;"Albumem ""Wyszli coś zjeść"" puszczamy oko do czasów, kiedy powstawał nasz ulubiony rap. Kanye West nie chodził z lustrem pod ręką, chłopaki z Outkast byli świeży i czyści, Talib Kweli i Hi-tek mieli wspólny tok myślenia, a Cam'ron wcale nie wyglądał tak głupio w fioletowym. Dorzucamy do tego sporo Rasmentalismu i idziemy coś zjeść.Na płycie pomagają nam: Tort (klawisze w numerach 10 i 11), DJ Ike (cuty w numerze 1), Rafał Gańko (trąbka w numerze 13) i Sławek Uniatowski (klawisze w numerze 12).Produkcja muzyczna, realizacja nagrań: Ment XXL.Rap, teksty: Ras i Goście.Miks i mastering: Marek Dulewicz / Embryo Nagrania.
Track lista:
01. Budzik na 13:0002. Wyjdziesz na dwór? feat Quebonafide03. Ryzyko wróg najgorszy04. Nie jest tak feat Sokół05. Mur przy wolnym06. Na horyzoncie feat Tomson07. System interwałów feat Klaudia Szafrańska08. Nocny09. Film o nikim10. Nie jestem raperem feat Dwa Sławy, The Voices11. Byłoby łatwiej12. Dna butelek feat Sławek Uniatowski13. On nie ja feat Sarius14. Świat zwariował w 29 lat";1;1
133;https://sbmstore.pl//environment/cache/images/380_380_productGfx_5418/1562491328_undefined3.jpg,https://sbmstore.pl//userdata/public/gfx/5418/1562491328_undefined3.jpg,https://sbmstore.pl//userdata/public/gfx/5402/5398-okladka-hotel-mafija-poretuszu.jpg;SB Maffija - Hotel Maffija (wersja standard); Muzyka,SB Maffija - Hotel Maffija (wersja standard);demo_133;44,99 zł;0;20.12.2022;20.01.2023;1;999;"Hotel Maffija to powstający na bieżąco projekt muzyczny.
Pomysł wspólnego wyjazdu kłębił się w głowach SB Maffijczyków od co najmniej kilku lat, ale okoliczności nigdy na to nie pozwalały. Z pomocą przyszły odwołane koncerty. Ekipa wyjechała na Kaszuby, wynajęła dom i zbudowała na miejscu dwa studia polowe. Wszystko powstało na bieżąco od muzyki, przez video, oprawę graficzną po to co działo się w internecie. Przygody SB Maffiji zarejestrowała kamera a wszystko mogliście śledzić w internecie.
Data premiery będzie opublikowana tak szybko jak to możliwe. Więcej informacji wkrótce.
WYDANIE STANDARD
";1;1
134;https://sbmstore.pl//environment/cache/images/380_380_productGfx_5070/ss350675.jpg;Sobota – Gorączka sobotniej nocy; Muzyka, Pozostałe;demo_134;34,99 zł;0;20.12.2022;20.01.2023;1;827;"Gorączka Sobotniej Nocy to drugi album szczecińskiego rapera SOBOTY z wytwórni StoproRap, który po udanym debiucie płyty Sobotaż, tym razem jeszcze wyżej postawił sobie poprzeczkę.Za produkcję w całości odpowiada Matheo.Producentem wykonawczym jest Winicjusz Bartków.Na płycie gościnnie wystąpili: Chada, Chór Montu, Czapka, Matheo, Paluch, Panna Quan, Peja, Pih, Rena, Rufijok, Sage, Smagalaz, Starszy, Tede, Tony Jazzu, Wini.Skrecze: Dj FEEL-X, Dj Decks.Gorączka Sobotniej Nocy to drugi album szczecińskiego rapera SOBOTY z wytwórni StoproRap, który po udanym debiucie płyty Sobotaż, tym razem jeszcze wyżej postawił sobie poprzeczkę.Za produkcję w całości odpowiada Matheo.Producentem wykonawczym jest Winicjusz Bartków.Na płycie gościnnie wystąpili: Chada, Chór Montu, Czapka, Matheo, Paluch, Panna Quan, Peja, Pih, Rena, Rufijok, Sage, Smagalaz, Starszy, Tede, Tony Jazzu, Wini.Skrecze: Dj FEEL-X, Dj Decks.Za miks i master odpowiedzialny jest Sebastian ""madmagister"" Witkowski.Płyta w stosunku do poprzedniej jest bardziej spójna muzycznie, choć nie jest wolna od eksperymentów. Można na niej znaleźć przekrój brzmień: od elektronicznych, poprzez żywe instrumenty, po dźwięki zahaczające nawet o folk.Wszystko wymieszane w wyważonych proporcjach i określające wyjątkowy muzyczny styl zarówno Matheo jak i SOBOTY. Płyta jest również wielogatunkowym projektem pod wspólnym mianownikiem hip hopu, który ma za zadanie kreować trendy w muzyce, a nie być tworem wzorowanym na nich.Graficzną stroną projektu zajął się główny designer Stoprocent GuruGomez.Zdjęcia wykonał Adam Fedorowicz.SOBOTA GORĄCZKA SOBOTNIEJ NOCYTrack lista:IntroZabroń miMój czas feat. Matheo, StarszyMój domNic się nie zrobi samoPrzedstawienie musi trwaćUcieczka gośc. Rufijok (skrecze dj FEEL-X)Naprzód gośc. Paluch, Slums Attack, Panna Quan (skrecze dj Decks)Do góry łeb gośc. Chór MontuCzuję się dobrzeGorączka sobotniej nocyPrzekaz gośc. TedeSkitWolny mikrofonNiech ktoś mi kurwa powie gośc. Smagalaz, WiniZimny drańNumer na życzenieEra frajera gośc. Czapka (skrecze dj FEEL-X)Szczecin gośc. Spółdzielnia (skrecze dj FEEL-X)Bez odwrotu gośc. Pih, ChadaJesteś już mój, jesteś już moja";1;1
135;https://sbmstore.pl//environment/cache/images/380_380_productGfx_5066/sobota-w-iext35460786.jpg;Sobota – Sobota; Muzyka, Pozostałe;demo_135;34,99 zł;0;20.12.2022;20.01.2023;1;351;Po trzech albumach nagrodzonych złotymi płytami przyszedł czas na czwarty w karierze Soboty. Za produkcję muzyczną oczywiście odpowiada Matheo. Płyta jest bardzo zróżnicowana. Słuchacze znajdą tam inspiracje bluesem tak jak w utworze „Bandycki Raj”, sporo elektroniki, jak również rocka.Muzyka bardziej nawiązuje do pierwszej płyty „Sobotaż”. Znajdziemy tam też dużo instrumentów granych na żywo, fuzji z artystami spoza środowiska hip hopowego. Jest podsumowaniem poprzednich płyt i zarazem zamknięciem trylogii, ponieważ jest ostatnią, która będzie miała w tytule „Sobota”.Na albumie można usłyszeć takich gości jak: Piotr Klatt (Róże Europy), Auman (Frontside), Lukasyno oraz ekipa Stoprocent: Matheo, Rena, Bonsona i Wini.Track lista1. Mówią o mnie2. Czekając na Sobotę gośc. Rena3. Hej jak leci4. Moje ziomki wciąż5. Jedwab gośc. Piotr Klatt (Róże Europy)6. Łatwo powiedzieć gośc. Wini, Rena, Bonson, Matheo7. Gwiazda rocka gośc. Auman (Frontside)8. Chciałbyś...9. Przepraszam10. Bandycki raj11. Dirty dancing12. Jestem stąd gośc. Lukasyno13. Ty już nie jesteś sam14. W wielkim skrócie;1;1
136;https://sbmstore.pl//environment/cache/images/380_380_productGfx_5068/303x280_product_media_1-1000_50fce0ae406c4c776f959f00b65a2068.jpg;Sobota – Sobotaż; Muzyka, Pozostałe;demo_136;34,99 zł;0;20.12.2022;20.01.2023;1;97;Pierwszy solowy album szczecińskiego artysty reprezentującego Ogarnijsie.pl, Soboty 'Sobotaż' to dopracowana kompozycja innowatorskiego hiphopowego brzmienia.Krążek jest połączeniem różnorodnych podkładów, wyprodukowanych przez znanego i docenianego nie tylko w kraju, ale także za oceanem producenta Matheo.Płyta bogata w funk, instrumental, brzmienie gitar i perkusji- daje efekt utworów zarówno imprezowych, które zachęcają do zabawy na parkiecie jak i tych, które budują klimat do opowieści o życiu i trafnych spostrzeżeniach rapera, pozwalających na chwile refleksji.Charyzmatyczny styl, różnorodne brzmienie, chwilami groteskowe teksty dostarczą słuchaczom chwile dobrej zabawy jak i pozwolą na odrobinę relaksu.Track lista1. Mówią o mnie2. Czekając na Sobotę gośc. Rena3. Hej jak leci4. Moje ziomki wciąż5. Jedwab gośc. Piotr Klatt (Róże Europy)6. Łatwo powiedzieć gośc. Wini, Rena, Bonson, Matheo7. Gwiazda rocka gośc. Auman (Frontside)8. Chciałbyś...9. Przepraszam10. Bandycki raj11. Dirty dancing12. Jestem stąd gośc. Lukasyno13. Ty już nie jesteś sam14. W wielkim skrócie;1;1
137;https://sbmstore.pl//environment/cache/images/380_380_productGfx_5182/800x800_product_media_53001-54000_Towar_51943_156463.jpg;Sokół - Wojtek Sokół; Muzyka, Pozostałe;demo_137;44,99 zł;0;20.12.2022;20.01.2023;1;652;"""Wojtek Sokół"" to pierwszy w pełni solowy album Sokoła.Na płycie usłyszymy trzynaście całkowicie premierowych utworów oraz gości stanowiących pierwszą ligę i przekrój współczesnej muzyki rozrywkowej, alternatywnej oraz oczywiście - hip-hopowej. Sokół stawia na różnorodność pod każdym względem - od grona zaproszonych do współpracy producentów i ich muzycznej stylistyki, po klimat każdego z utworów. Do tego - jakość, liryczna pomysłowość i nieprzewidywalność narracji, do której przez lata przyzwyczaił publiczność Sokół.Taco Hemingway, PRO8L3M i Hewra - to goście płyty reprezentujący hip-hopową część sceny. W refrenach utworów usłyszymy najciekawsze głosy młodego pokolenia muzyki rozrywkowej takie jak: Igo znany z zespołu Clock Machine i duetu z Bass Astral, Lena Osińska z zespołu Sonar czy finalista The Voice of Poland - Mateusz Krautwurst. Na płycie znajduje się również utwór z wykorzystaniem głosu zmarłego tragicznie w 1991 roku legendarnego polskiego wokalisty Andrzeja Zauchy. Grono producentów zaproszonych do stworzenia albumu łączy reprezentantów sceny elektronicznej i alternatywnej. Usłyszymy takich artystów jak Pejzaż (Bartosz Kruczyński, znany z duetu Ptaki) czy Duit. Tuż obok znajdą się przedstawiciele współczesnej sceny rapowej jak Steez83 czy WOWO, a także berliński duet producencki Broke Boys i legendy takie jak Magiera czy DJ B.
Track lista:
01. Hybryda (prod. WOWO, cuty: Steez83)02. Lepiej jak jest lepiej feat. Mateusz Krautwurst (prod. Magiera)03. Pluszowy (prod. Lutosław Granat)04. Pomyłka feat. Andrzej Zaucha (prod. Pejzaż, cuty DJ Kebs)05. Sprytny Eskimos feat. Igo (prod. Magiera)06. I Tak I Nie feat. Hewra (prod. ?)07. Za Ręce (prod. Duit)08. Nie Da Na Da feat. Marcin Pyszora (prod. Broke Boys)09. Napad Na Bankiet feat. PRO8L3M, Taco Hemingway (prod. Steez83)10. Z Tobą (prod. DJ B)11. Skażony (prod. Emowski)12. MC Hasselblad (prod. Dryskull)13. Koniec Gatunku feat. Lena Osińska (prod. WOWO)14. Chcemy Być Wyżej (prod. Zeppy Zep, cuty Steez83) Bonus track";1;1
138;https://sbmstore.pl//environment/cache/images/380_380_productGfx_1720/solar_avatarfb_nowe.jpg;solar - klub 27 (prod. deemz); Muzyka, Solar;demo_138;34,99 zł;0;20.12.2022;20.01.2023;1;336;"solar - klub 27 (prod. deemz)
PREMIERA PŁYTY: 8 GRUDNIA 2017
GOŚCINNIE NA KRĄŻKU POJAWILI SIĘ: QUEBONAFIDE, BIAŁAS, PALUCH, BETEO ORAZ ZUI. 
Mimo że ciężko nazwać Solara debiutantem, ""Klub 27"" to jego pierwszy solowy album na legalu. Choć lata pracy w podziemiu i w oficjalnym obiegu zaowocowały wielkim sukcesem SB Maffiji, raper postawił na szczerość i zamiast propagandy sukcesu przygotował materiał ""jakby w bani ktoś założył podsłuch"".
Artystyczna sinusoida jest nieubłagana niezależnie od osiągniętego statusu. Długo wyczekiwany sukces potrafi zarówno karmić ambicję i wzmacniać determinację, jak i przynosić gorzką refleksję. W 27 roku życia Solar zmierzył się z mnogością trudnych tematów, o których zazwyczaj nie mamy okazji słuchać na rapowych albumach. Wers ""będzie po mojemu albo będzie po mnie"" potraktował stuprocentowo serio.
""Klub 27"" to huśtawka nastrojów, którą swoją muzyką zobrazował Deemz, autor wszystkich podkładów na albumie. Producent znany ze współpracy z takimi artystami jak Paluch, Quebonafide, Sitek, Białas, KęKę czy ReTo wykorzystał nowoczesne trendy nie by stawać w wyścigu na najlepszą adaptację, ale żeby przekuć je w autorski pomysł. Muzykalność krążka doskonale uzupełnia wypracowany latami skill w posługiwaniu się auto-tunem i wokalnymi efektami w swobodny i nieoczywisty sposób oraz dobór gości - na płycie pojawią się m.in. Białas, Quebonafide, Paluch, Beteo i Zui.
Kontrowersyjna koncepcja, aby wpisać siebie w samobójczy ""Klub 27"" to ryzykowne balansowanie na granicy, które posłużyło jako punkt wyjścia do dyskusji o tym dokąd zmierza marketing w przemyśle muzycznym i atencyjność w social media. Motyw ""kryzysu na szczycie"" w połączeniu z niezwykle ambicjonalnym podejściem do wyczekiwanego projektu zaowocowały ostrym, odważnym i kontrowersyjnym obrazem pokolenia ludzi zagubionych w rzeczywistości XXI wieku. Już 8 grudnia będziecie mogli zajrzeć do głowy Solara i przekonać się co się w niej tak naprawdę kryje.
Solar o ""Klub 27"": ""Aktorka zagrała ostrzejszą scenę łóżkową, taką wiecie, jak w filmach offowych. Trochę podniecającą, trochę obrzydliwą, trochę wściekłą, trochę namiętną, trochę dziką.
Pełne kino, premierowy seans. Wie, że już za parę sekund rozpocznie się TA właśnie scena. Fotel obok niej, wpatrzona w ekran siedzi jej niespodziewająca niczego się mama.
Dziś czuję się dokładnie jak ta aktorka. Jakbym totalnie opuścił gardę. Ta płyta jest szczera, brudna, przepełniona niecenzurowaną treścią, którą musiałem z siebie wylać"".
TRACKLISTA:
1. kękevlar intro2. kevlar3. wstyd4. klub 275. neuron (ft. białas)6. diREcTOr's cut7. ostatni snap (ft. quebonafide)8. kod pin9. jeszcze polska (ft. paluch)10. spinner11. granat12. god mode (ft. beteo)13. amy (ft. zui)14. dziękuję za uwagę";1;1
139;https://sbmstore.pl//environment/cache/images/380_380_productGfx_4624.jpg,https://sbmstore.pl//userdata/public/gfx/4624.jpg,https://sbmstore.pl//userdata/public/gfx/4618.jpg,https://sbmstore.pl//userdata/public/gfx/4620.jpg,https://sbmstore.pl//userdata/public/gfx/4622.jpg,https://sbmstore.pl//userdata/public/gfx/4626.jpg;Solar - Pokój Zero; Muzyka, Solar;demo_139;44,99 zł;0;20.12.2022;20.01.2023;1;421;"Solar: ""Pracując nad poprzednim projektem ""Klub 27"" mocno wgłębiałem się w biografie artystów, którzy do tego klubu dołączyli. Wśród nich był Jim Morrison. Bardzo inspirowała go postać Aldousa Huxleya, autora książki ""Drzwi Percepcji"". Drzwi te symbolizowały pewne przejście w umyśle między świadomością, a podświadomością  i według teorii Aldousa w normalnych warunkach te drzwi są zupełnie zamknięte lub co najwyżej lekko uchylone i niewiele przez nie widać. Istnieją natomiast pewne sposoby, żeby je uchylić i zobaczyć nieco więcej, więc niesiony ciekawością postanowiłem zobaczyć co tam jest.""
""Walt Disney miał taką metodę, która polegała na tym, że dzielił pracę na kilka etapów, nazywanych pokojami. Pokój pierwszy to był pokój, w którym latały najbardziej nieokrzesane i najbardziej spontaniczne pomysły i dopiero w kolejnych pokojach nabierały one konkretnej formy, bądź też były odrzucane.
Przy tym projekcie zależało mi na tym, żeby złapać właśnie te pierwsze, najbardziej spontaniczne i naturalne wrażenia, ale żeby coś mogło pojawić się w pokoju 1, najpierw musi pojawić się w wyobraźni. I to właśnie jest ""Pokój Zero"".""
-----------
Tracklista:
01. 1051302. Berghain03. Jestem zdrowy (feat. Bedoes)04. Fuego05. Final Call06. Obłęd07. Dom08. Vantablack (feat. Szpaku)09. Syntetyczny Bóg (feat. Gverilla)10. BIPOLAR $$$HIT11. Chleba bezglutenowego i igrzysk12. The Good Place (feat. Miyo)13. Know-how (feat. Holak)14. Zobaczymy (feat. KACPERCZYK, MATA, Jan-Rapowanie)15. Papugi zielone
Projekt okładki: Grzegorz 'Forin' PiwnickiIlustracje: Dominik UrbańskiZapraszamy do Pokoju Zero.
Słuchaj w cyfrze
";1;1
140;https://sbmstore.pl//environment/cache/images/380_380_productGfx_114/nowa_normalnosc_-1500-550x650.jpg;Solar/Białas -  nowanormalnosc (wersja 1CD); Muzyka, Solar/Białas;demo_140;34,99 zł;0;20.12.2022;20.01.2023;1;53;"Solar/Białas - #nowanormalnosc (1CD)

 #nowanormalnosc opowiada o rzeczywistości pokolenia Y, reprezentowanego przez autorów krążka. Raperzy poruszają na nim tematy natury egzystencjalnej, nie stroniąc momentami od analizy socjologicznej wybranych postaw i zachowań ""milenialsów"". Na krążku nie zabraknie także soczystych bangerów, z których słyną reprezentacji SB Maffiji. 

Grafiki i książeczka, będąca integralną częścią wydawnictwa to dzieło Lisa Kuli. Wydawnictwo: audiobook.

Komentarz Solara i Białasa:
- Długo zeszło nam się od premiery „Stage Divingu” do nagrania kolejnego Solar/Białas, bo ponad 3 lata. Podeszliśmy do robienia tej płyty tak jak zawsze do naszych wspólnych tzn:  wspólne kawałki które nagrywaliśmy w międzyczasie dzieliliśmy na te luźniejsze, bardziej spontaniczne i te bardziej przemyślane. Luźniejsze już dobrze znacie, a te bardziej przemyślane trafiły na płytę. Kluczem tekstowym do wszystkich kawałków była tytułowa „Nowa Normalność”, na którą składają się chociażby zrośnięte z rękami telefony, ludzie wyglądający jak rzeźby, vlogerzy, blogerki, samotni, zagubieni w rzeczywistości trzydziesto latkowie czy melanżujący do zgonu gimnazjaliści. 

W społeczeństwie zachodzą bardzo dynamiczne zmiany i wszyscy jesteśmy ich obserwatorami, o tym jest ta płyta.

Jeśli chodzi o muzykę skorzystaliśmy ze wszystkich najmocniejszych kontaktów jakie udało nam się wypracować przez lata. Matheo, Sherlock, SoDrumatic, DrySkull, Deemz, Czarny HIFI - to ksywki które mówią same za siebie. Jest lotnie, lekko i mainstreamowo.

CD 1: 01. H8ME (prod. Dry Skull, skrecze DJ Flip)02. Młodzi, Piękni, Zepsuci (prod. Sher7ock, ft. Zui)03. Selfiestick (prod. SoDrumatic)04. Byliśmy pyłem gwiazd (prod. Sher7ock, ft. Zui)05. Na piasku (prod. SoSpecial, ft. Wac Toja)06. 0 PLN (prod. Wezyr, ft. Beteo)07. Nie dla Ciebie (prod. 101 Decybeli, ft. Wac Toja)08. Różowe okulary (prod. Deemz, ft. Zui)09. Banały (prod. Dry Skull)10. Gniazda (prod. Bob Air)11. Miliony szeptów (prod. Matheo, ft. Zui)12. A do Z (prod. Lenzy)13. Ziomek (prod. Deemz, ft. Bedoes)14. Nowa Normalność (prod. ka-meal)";1;1
141;https://sbmstore.pl//environment/cache/images/380_380_productGfx_5328/5272-adi-nowak-nienajseksowniejsze-czarna-przod.jpg,https://sbmstore.pl//userdata/public/gfx/5328/5272-adi-nowak-nienajseksowniejsze-czarna-przod.jpg,https://sbmstore.pl//userdata/public/gfx/5340/5270-adi-nowak-nienajseksowniejsze-czarna-tyl-2.jpg;T-shirt Adi Nowak - Nienajseksowniejsze EP Black; Ubrania, Koszulki;demo_141;89,99 zł;0;20.12.2022;20.01.2023;1;495;"Oficjalny t-shirt promujący najnowszą epkę Adiego Nowaka - Nienajseksowniejsze EP.Nadruki wykonane zostały metodą sitodruku.Z tyłu na dole metka żakardowa.100% najlepszej jakości bawełna.Wyprodukowano w Polsce.

RozmiarXSSMLXLXXLDługość całkowita707275798285Szerokość pod pachami485052555860";1;1
142;https://sbmstore.pl//environment/cache/images/380_380_productGfx_6110/moli-jak-spadaly-gwiazdy-ts1-front-1.jpg,https://sbmstore.pl//userdata/public/gfx/6110/moli-jak-spadaly-gwiazdy-ts1-front-1.jpg,https://sbmstore.pl//userdata/public/gfx/6112/moli-jak-spadaly-gwiazdy-ts1-tyl-1.jpg;T-shirt Moli Moon White; Muzyka, Moli;demo_142;99,99 zł;0;20.12.2022;20.01.2023;1;938;"Oficjalny t-shirt projektu Moli - Jak spadały gwiazdy.
Krój oversize.
Nadruki wykonane metodą sitodruku.
100% najlepszej jakości bawełna.
Gramatura - 180g/m2
Wyprodukowane w Polsce.

RozmiarSMLXLXXLDługość całkowita6466687072Szerokość pod pachami7072747678
";1;1
143;https://sbmstore.pl//environment/cache/images/380_380_productGfx_1389/20161102084012_taco_hemingway_-_marmur.jpg;Taco Hemingway - Marmur; Produkty bez przypisanej kategorii,Taco Hemingway - Marmur;demo_143;44,99 zł;0;20.12.2022;20.01.2023;1;550;"“Marmur” jest słuchowiskową rap płytą powstałą dzięki kolaboracji rapera Filipa Szcześniaka i producenta Rumaka. Jej bohater, enigmatycznie nazwany SZCZEŚNIAKIEM, zostaje wbrew swojej woli zameldowany w tajemniczym trójmiejskim hotelu “Marmur”. Na miejscu dowiaduje się, że stoi przed nim ogrom pracy, choć nikt nie mówi mu na czym ma ona polegać. Niestety jego początkowy spokój ducha zostaje roztrzaskany przez obecność złowrogiego brodacza, z którym dzielił przedział w pociągu relacji Warszawa Trójmiasto.
1. Marmur  2. Witaj w Hotelu Marmur  3. Żyrandol  4. Krwawa jesień  5. Grubo-chude psy  6. Portier!  7. Mgła I (Siwe włosy)  8. Mgła II (Mówisz, masz)  9. Świat jest WFem  10. Świecące prostokąty  11. Tsunami blond  12. Ślepe sumy  13. Żywot  14. Ściany mają uszy  15. Jak cień  16. To by było na tyle  17. Deszcz na betonie (?)";1;1
